card_number,name,team,designations
634,Carlos Estévez,Angels,
635,JT Brubaker,Pittsburgh Pirates,
636,Sandy Alcantara,Miami Marlins,
637,Blake Rutherford,Washington Nationals,RC
638,Cal Quantrill,Colorado Rockies,
639,Harrison Bader,New York Mets,
640,Jack Flaherty,Detroit Tigers,
641,DJ LeMahieu,New York Yankees,
642,Jordan Walker,St. Louis Cardinals,FS
643,Taijuan Walker,Philadelphia Phillies,
644,Brandon Drury,Angels,
645,Ramon Laureano,Cleveland Guardians,
646,Drew Waters,Kansas City Royals,
647,Paul Blackburn,Oakland Athletics,
648,Anthony Santander,Baltimore Orioles,
649,Slade Cecconi,Arizona Diamondbacks,RC
650,Francisco Lindor,New York Mets,
651,Pablo López,Minnesota Twins,
652,Graham Ashcraft,Cincinnati Reds,
653,Carlos Correa,Minnesota Twins,CC CL
654,Christian Vázquez,Minnesota Twins,
655,Alejandro Kirk,Toronto Blue Jays,
656,Corey Seager,Texas Rangers,CC CL
657,Luis García,Washington Nationals,
658,Weston Wilson,Philadelphia Phillies,RC
659,Ken Waldichuk,Oakland Athletics,
660,Joe Kelly,Los Angeles Dodgers,
661,Whit Merrifield,Philadelphia Phillies,
662,Xander Bogaerts,San Diego Padres,
663,Blake Perkins,Milwaukee Brewers,
664,Brandon Pfaadt,Arizona Diamondbacks,
665,Andrew Heaney,Texas Rangers,
666,Logan Porter,Kansas City Royals,RC
667,Kyle Harrison,San Francisco Giants,RC
668,Colin Selby,Pittsburgh Pirates,RC
669,Emmanuel Rivera,Arizona Diamondbacks,
670,Connor Phillips,Cincinnati Reds,RC
671,Wade Miley,Milwaukee Brewers,
672,Wilyer Abreu,Boston Red Sox,RC
673,Stuart Fairchild,Cincinnati Reds,
674,Luis Urías,Seattle Mariners,
675,Alek Manoah,Toronto Blue Jays,
676,Lawrence Butler,Oakland Athletics,RC
677,Lourdes Gurriel Jr.,Arizona Diamondbacks,
678,José Tena,Cleveland Guardians,RC
679,Bryce Miller,Seattle Mariners,FS
680,Kelvin Caceres,Angels,RC
681,Iván Herrera,St. Louis Cardinals,
682,Marco Gonzales,Pittsburgh Pirates,
683,Dustin May,Los Angeles Dodgers,
684,Tyler Stephenson,Cincinnati Reds,
685,J.P. Martinez,Atlanta Braves,RC
686,Travis d'Arnaud,Atlanta Braves,
687,Nicky Lopez,Chicago White Sox,
688,Oakland Athletics,Oakland Athletics,TC
689,Josh Bell,Miami Marlins,
690,Brett Baty,New York Mets,FS
691,Jung Hoo Lee,San Francisco Giants,RC
692,Minnesota Twins,Minnesota Twins,TC
693,Carlos Carrasco,New York Mets,
694,Casey Mize,Detroit Tigers,
695,Kyle Gibson,St. Louis Cardinals,
696,Pittsburgh Pirates,Pittsburgh Pirates,TC
697,Jordan Diaz,Oakland Athletics,
698,Gio Urshela,Angels,
699,Sean Bouchard,Colorado Rockies,
700,Jose Altuve,Houston Astros,
