card_number,name,team,designations
657,Rougned Odor,Texas Rangers,
658,Chad Wallach,Miami Marlins,RC
659,Aledmys Diaz,Houston Astros,
660,Brandon Nimmo,New York Mets,
661,Justin Dunn,Seattle Mariners,RC
662,Andrew Knapp,Philadelphia Phillies,
663,Chicago White Sox,Chicago White Sox,
664,Yonny Chirinos,Tampa Bay Rays,
665,Willson Contreras,Chicago Cubs,
666,Kyle Freeland,Colorado Rockies,
667,Adam Haseley,Philadelphia Phillies,
668,Kansas City Royals,Kansas City Royals,
669,Luis Severino,New York Yankees,
670,Aaron Barrett,Washington Nationals,
671,Ryan McBroom,Kansas City Royals,RC
672,Chris Sale,Boston Red Sox,
673,Anthony DeSclafani,Cincinnati Reds,
674,Jose Abreu,Chicago White Sox,
675,David Robertson,Philadelphia Phillies,
676,Rangel Ravelo,St. Louis Cardinals,RC
677,Ji-Man Choi,Tampa Bay Rays,
678,Jose Rodriguez,Angels,RC
679,Glenn Sparkman,Kansas City Royals,
680,Nick Ahmed,Arizona Diamondbacks,
681,Edwin Rios,Los Angeles Dodgers,RC
682,Ronny Rodriguez,Milwaukee Brewers,
683,Jakob Junis,Kansas City Royals,
684,Mike Minor,Texas Rangers,
685,Freddy Galvis,Cincinnati Reds,
686,Josh Reddick,Houston Astros,
687,Rhys Hoskins,Philadelphia Phillies,
688,Austin Romine,Detroit Tigers,
689,James McCann,Chicago White Sox,
690,Ehire Adrianza,Minnesota Twins,
691,Brock Burke,Texas Rangers,RC
692,Jonathan Schoop,Detroit Tigers,
693,Jon Berti,Miami Marlins,RC
694,Baltimore Orioles,Baltimore Orioles,
695,Danny Santana,Texas Rangers,
696,Three's Company,American League,
697,Eric Sogard,Milwaukee Brewers,
698,Tyler Chatwood,Chicago Cubs,
699,Sheldon Neuse,Oakland Athletics,RC
700,Adam Wainwright,St. Louis Cardinals,
